Run_Number Number_of_Events Sampled_Luminosity Prescale Livetime
15086014 16664 0.579847991038545 1.00000000 0.844687753446878
15086016 23667 0.814522580237964 1.00000000 0.8230282375852
15086017 28669 0.998381651269877 1.00000000 0.865479245283019
15086018 24551 0.854646975000595 1.00000000 0.861227067036167
15086044 10947 0.345482479221887 1.00000000 0.699488817891374
15086045 8661 0.277455286364945 1.00000000 0.575023237285885
15086046 47601 1.5473758837888 1.00000000 0.767307720822645
15086050 14145 0.460984758099007 1.00000000 0.737333194328607
15086051 29448 0.967866358657054 1.00000000 0.654450261780105
15086054 43694 1.48106414381253 1.00000000 0.822305028605842
15086055 36640 1.24941702984669 1.00000000 0.814294603964797
15086058 31150 1.07457997619141 1.00000000 0.763414514627334
15086059 15713 0.542100332895895 1.00000000 0.771012217261175
15086060 12661 0.437582070453674 1.00000000 0.709577985764726
15086061 47725 1.6621744446512 1.00000000 0.798023543575681
15086062 46287 1.61746468960974 1.00000000 0.764605056420511
15086063 43728 1.52616857985548 1.00000000 0.782383883203321
15086064 44965 1.57181208491662 1.00000000 0.807665958758649
15086065 9265 0.324024635497123 1.00000000 0.796098986080082
15086066 43076 1.52627960501121 1.00000000 0.782283418234394
15086067 31291 1.09575001720036 1.00000000 0.662313472325114
15086068 39687 1.40350237548614 1.00000000 0.808906527331831
15086069 41297 1.45166610278144 1.00000000 0.81022169903865
15086072 28050 0.990206663995446 1.00000000 0.848354706024679
15086073 23047 0.810217081766522 1.00000000 0.857754289329711
15086074 31399 1.10949229418187 1.00000000 0.835124208734507
15086075 1210 0.042874129245278 1.00000000 0.17939214232765
15086076 0 0 1.00000000 0
15086077 23090 0.802336914108718 1.00000000 0.858141004199651
15086078 2215 0.0785585512472554 1.00000000 0.784626284094935
15086079 7540 0.259368227447461 1.00000000 0.83749861157392
15086082 51401 1.67620310797984 1.00000000 0.718985606579849
15087001 62227 2.07713094622864 1.00000000 0.68708594647116
15087002 64997 2.20424248367326 1.00000000 0.78597513785431
15087004 70193 2.42193550362508 1.00000000 0.785607162842753
15087005 1437 0.0493113519270933 1.00000000 0.630539710399298
15087006 57873 2.04359948805574 1.00000000 0.764203984357512
15087007 57482 2.01869798891236 1.00000000 0.822106061883484
15087008 52361 1.84826411724548 1.00000000 0.814225069585906
15087009 48653 1.72902944912671 1.00000000 0.828229526614125
15087010 40261 1.428242478622 1.00000000 0.772334017533427
15087011 7693 0.272215098042373 1.00000000 0.689028213166144
15087012 36051 1.2830927788471 1.00000000 0.821237521587128
15087013 18732 0.660336224543173 1.00000000 0.703317466661822
15087016 32683 1.15946119931705 1.00000000 0.849350311850312
15087017 30910 1.08356655735876 1.00000000 0.860906862745098
15087018 14047 0.493587525947967 1.00000000 0.864163862132993
15087019 24883 0.891865282882601 1.00000000 0.871228720714647
15087020 14996 0.509923591949545 1.00000000 0.479473078398772
15087021 0 0 1.00000000 0
15087022 14578 0.517943419682429 1.00000000 0.861583924349882
15087036 26266 0.869570634050813 1.00000000 0.363633846494628
15087037 24119 0.809563355356564 1.00000000 0.285293526218048
15087038 58895 2.0169453344101 1.00000000 0.750015918497294
15087039 62857 2.19660911849996 1.00000000 0.784949862011264
15087040 59918 2.12789078789603 1.00000000 0.797333262362272
15087041 58861 2.10912443956491 1.00000000 0.809636466170584
15087042 56936 2.04271519969743 1.00000000 0.800528661614386
15087043 24445 0.887117075929578 1.00000000 0.753459701032517
15087046 48860 1.76149450400306 1.00000000 0.823584937464181
15087047 50113 1.80719271462939 1.00000000 0.761506784786275
15087049 51933 1.87243651759258 1.00000000 0.802339054799388
15087050 10495 0.386234806510282 1.00000000 0.804461137513414
15087052 13643 0.50465069756308 1.00000000 0.740487594854959
15087055 8445 0.303514370182924 1.00000000 0.830301838560613
15087056 38952 1.41279355327002 1.00000000 0.817073938122706
15087057 4138 0.154334166762917 1.00000000 0.680795987704255
15087058 9332 0.339202616127134 1.00000000 0.815306657347545
15087059 9003 0.327236446997804 1.00000000 0.773932316085585
15088003 62259 2.08165199515321 1.00000000 0.630043413582683
15088004 83507 2.88172105745504 1.00000000 0.643782812825237
15088005 80204 2.86176023236931 1.00000000 0.746868918251995
15088006 71065 2.5527570562727 1.00000000 0.784982105774754
15088007 60275 2.16748929126999 1.00000000 0.822923066420916
15088008 64583 2.32495263085648 1.00000000 0.792857493616185
15088013 58781 2.133292525847 1.00000000 0.807691779222028
15088014 43185 1.5635638573253 1.00000000 0.760887949260042
15088015 40792 1.47432769917763 1.00000000 0.73103596580829
15088017 41372 1.50441606824295 1.00000000 0.774322124291248
15088019 42033 1.51507586121479 1.00000000 0.795255032541244
15088020 34109 1.23361946527433 1.00000000 0.810671420083185
15088037 62720 2.08728532598129 1.00000000 0.708603960284201
15088039 15557 0.52522885871795 1.00000000 0.691566372074433
15088041 20349 0.709219863400654 1.00000000 0.790260572404955
15088042 104341 3.66060073110347 1.00000000 0.87599905970851
15088043 21774 0.775301838839688 1.00000000 0.821884200196271
15088044 64839 2.35967872301919 1.00000000 0.82316941829378
15088048 61937 2.05951468017869 1.00000000 0.844702962195188
15088057 96531 3.22356352172675 1.00000000 0.858228793442215
15088058 75370 2.57010099767779 1.00000000 0.861381272928833
15088059 50454 1.75362401199463 1.00000000 0.868952689320221
15088060 99131 3.51883140396176 1.00000000 0.888979562554367
15088061 82062 2.96156152622987 1.00000000 0.89170687182162
15088062 50072 1.82138806367765 1.00000000 0.823281815192371
15088063 39113 1.43298322335418 1.00000000 0.825761094455939
15088064 43862 1.62146063083075 1.00000000 0.802825923824515
15088066 40479 1.48326325713419 1.00000000 0.796940523300455
15088067 29482 1.0748710732444 1.00000000 0.705057993542987
15088068 43314 1.60776739645266 1.00000000 0.765779145009017
15088069 44053 1.64697661337364 1.00000000 0.798292983473471
15089002 48508 1.83022589138604 1.00000000 0.80110305652339
15089004 37874 1.43349115606266 1.00000000 0.81700714023772
15089005 35619 1.36791271030105 1.00000000 0.825951861985809
15089006 33018 1.28006114500206 1.00000000 0.833240801493969
15089007 33818 1.30898895660592 1.00000000 0.843320615445999
15089008 34330 1.33390456124203 1.00000000 0.827627772420444
15089009 41828 1.61657751038437 1.00000000 0.843000524003386
15089010 10698 0.410594249513466 1.00000000 0.838729909839279
15089023 106436 3.65370113273841 1.00000000 0.848674418789746
15089024 102309 3.61559667797512 1.00000000 0.850661012721377
15089025 103502 3.76344998485388 1.00000000 0.853145413059416
15089026 78697 2.92406152751582 1.00000000 0.905927315843396
15089027 67796 2.51611103594895 1.00000000 0.916744418752451
15089028 23399 0.86899246861182 1.00000000 0.675354287528502
15089029 16782 0.6233210630893 1.00000000 0.800275285965162
15089030 49945 1.87367687502646 1.00000000 0.789132736092019
15089031 20230 0.75479757244619 1.00000000 0.806329467097134
15089032 46660 1.77009323562623 1.00000000 0.839118080782649
15089033 34713 1.29943306349002 1.00000000 0.815993606318462
15089034 38122 1.44621523843981 1.00000000 0.758103647138369
15089036 23481 0.864547973537585 1.00000000 0.794438053995534
15089037 40579 1.51271287807944 1.00000000 0.792868307932786
15089038 21194 0.792489485414272 1.00000000 0.786201527396752
15089039 37122 1.39063278859787 1.00000000 0.803249956724944
15089040 37737 1.38405422432501 1.00000000 0.819817079794052
15089041 10901 0.400912337363379 1.00000000 0.770933521923621
15089042 33458 1.2320062106132 1.00000000 0.836345456817898
15089044 25779 0.944594560172366 1.00000000 0.843084671485103
15089045 35793 1.30162164339348 1.00000000 0.832918344076513
15089051 11945 0.409105855870598 1.00000000 0.862454873646209
15089052 49075 1.68753378376899 1.00000000 0.889362087712939
15089053 82547 2.95826484420567 1.00000000 0.882865057380293
15089054 49357 1.78403245442182 1.00000000 0.860852882183657
15090002 118673 3.99642191392406 1.00000000 0.864950948236906
15090003 102805 3.59104262926318 1.00000000 0.874378056559643
15090004 109370 3.91836782792627 1.00000000 0.886046210181795
15090005 77166 2.80785550694783 1.00000000 0.899611784044674
15090006 2 6.28176283563218e-07 1.00000000 4.10914716705121e-06
15090007 60564 2.22274543124537 1.00000000 0.905956441093759
15090008 42670 1.56158906507217 1.00000000 0.800686769369336
15090010 52501 1.92350380434899 1.00000000 0.80042077660726
15090017 0 0 1.00000000 1
15090018 0 0 1.00000000 1
15090019 0 0 1.00000000 0
15090020 93587 3.14810495577998 1.00000000 0.848655216815684
15090022 40251 1.39763986572292 1.00000000 0.889249734888653
15090033 0 0 1.00000000 1
15090034 0 0 1.00000000 1
15090038 110738 3.71502091959875 1.00000000 0.887772771729545
15090039 99785 3.45568147255956 1.00000000 0.877743414925583
15090047 116867 4.20145082035731 1.00000000 0.891522424038997
15090048 74101 2.73498616566883 1.00000000 0.895285617630002
15090049 53070 1.97134590678324 1.00000000 0.890953651944738
15090050 43002 1.60834951745459 1.00000000 0.911619427190435
15090053 50709 1.88969513561217 1.00000000 0.797574670881895
15090054 49424 1.82270073507323 1.00000000 0.803838022442674
15090056 48668 1.77073963663987 1.00000000 0.80147555292064
15090057 33049 1.19444749553578 1.00000000 0.760539396170839
15090058 44567 1.61047554162705 1.00000000 0.774616839949317
15090059 3629 0.133027767950091 1.00000000 0.76885593220339
15090060 44290 1.59249996818479 1.00000000 0.785659801678108
15090062 40064 1.44961698916758 1.00000000 0.794699884952593
15090063 44306 1.58884738325807 1.00000000 0.808976044405492
15090064 38375 1.38200358967871 1.00000000 0.811002155627879
15090065 36270 1.29853862303991 1.00000000 0.815184411030949
15090066 36757 1.30412392022743 1.00000000 0.822690749569149
15090067 10871 0.385223264152003 1.00000000 0.811389759665622
15090068 2869 0.103115642466609 1.00000000 0.867029313992143
15091006 118379 3.92250503958547 1.00000000 0.853295851803799
15091007 110924 3.77365490542883 1.00000000 0.866471902388727
15091008 30377 1.05473459755041 1.00000000 0.877288742563392
15091024 124702 4.19415538793763 1.00000000 0.867198944700941
15091025 103580 3.55665738028365 1.00000000 0.858772613461124
15091026 104913 3.68351714854315 1.00000000 0.869745077720207
15091027 95277 3.38521347175776 1.00000000 0.856246742275824
15091028 87271 3.11933321036247 1.00000000 0.869267699908363
15091029 79518 2.85881640159922 1.00000000 0.862160758343072
15091030 19002 0.684878644064548 1.00000000 0.805220117791619
15091032 30629 1.10448822899517 1.00000000 0.7446151602081
15091033 32729 1.16497033616077 1.00000000 0.734529373897954
15091034 29498 1.05458511589155 1.00000000 0.697715123705
15091036 49691 1.80373415253485 1.00000000 0.772619140169478
15091037 48693 1.77205136828888 1.00000000 0.776379986606716
15091038 41523 1.5069217155949 1.00000000 0.739725295280851
15091040 44357 1.60311658568094 1.00000000 0.782517420834436
15091041 44507 1.59880038129577 1.00000000 0.78777634210666
15091042 46128 1.66394875139577 1.00000000 0.798324708814316
15091045 40336 1.46108403085407 1.00000000 0.788555900924677
15091046 56398 2.01202090382635 1.00000000 0.797066014669927
15092004 183722 3.99750027142101 1.00000000 0.868095521598201
15092005 154955 3.46319467439705 1.00000000 0.842393963445794
15092006 3 7.0802997113047e-07 1.00000000 3.86936008522911e-06
15092007 155891 3.57376930340757 1.00000000 0.850710512529468
15092008 130881 3.01607122313639 1.00000000 0.874727654284683
15092009 119050 2.80535549362319 1.00000000 0.889735062217406
15092011 109646 2.62750145101164 1.00000000 0.885849323369016
15092012 102316 2.45965124428976 1.00000000 0.896806133625411
15092013 45346 1.09380821722807 1.00000000 0.858766049312578
15092016 55037 1.33308798097164 1.00000000 0.722037100202031
15092017 23705 0.572872071289307 1.00000000 0.662872962165488
15092018 61032 1.47334922396382 1.00000000 0.748408932053121
15092076 5348 0.182149049171164 1.00000000 0.257263806041947
15092077 89131 3.03978469349228 1.00000000 0.871708054837293
15092078 119829 4.17464918959986 1.00000000 0.883877201782079
15092079 109148 3.86717372343664 1.00000000 0.860883693783225
15093001 103934 3.72917452990466 1.00000000 0.858613838531233
15093002 95494 3.47835312662693 1.00000000 0.869423504133435
15093003 86715 3.16669251364711 1.00000000 0.848292458644336
15093004 83546 3.09370813168839 1.00000000 0.891951523678573
15093005 75680 2.78518245034708 1.00000000 0.908392548492414
15093006 70231 2.58269698432043 1.00000000 0.904922046128076
15093007 67616 2.51160859907998 1.00000000 0.914038526529233
15093008 39096 1.43974959283801 1.00000000 0.911328671328671
15093009 8263 0.30334089940286 1.00000000 0.380303727565578
15093010 9777 0.361876396196252 1.00000000 0.741974652804128
15093011 1720 0.0643381816457989 1.00000000 0.169374692269818
15093012 13266 0.492750995423369 1.00000000 0.698357548957675
15093013 50863 1.88251842708317 1.00000000 0.802423171578217
15093015 42939 1.59751366126937 1.00000000 0.789073267545069
15093016 19440 0.727381580743396 1.00000000 0.771958386277001
15093017 41946 1.54844072875492 1.00000000 0.774368630926008
15093018 19488 0.712624232710576 1.00000000 0.738769475719322
15093031 119908 3.92111661854489 1.00000000 0.878074678344159
15093034 103086 3.44050458133634 1.00000000 0.702091577162239
15093035 111124 3.73660951934696 1.00000000 0.878652022993413
15093036 93865 3.2120512325903 1.00000000 0.885936762623879
15093037 91610 3.13899070099998 1.00000000 0.892754470593968
15093038 88530 3.04177136455777 1.00000000 0.874224829166173
15093039 85987 2.96823644443843 1.00000000 0.891742169298473
15093040 63329 2.19244465367109 1.00000000 0.893307003314761
15093041 33760 1.18774358115699 1.00000000 0.894233570842052
15093043 61730 2.16230612123435 1.00000000 0.773326317899379
15093044 51830 1.80958755206713 1.00000000 0.719525230790588
15093045 50465 1.73703652688104 1.00000000 0.717753978751547
15093046 51090 1.77593885763637 1.00000000 0.749761544895593
15093048 46702 1.62379791155282 1.00000000 0.734735616632318
15093049 45957 1.6063239469476 1.00000000 0.738834764155493
15093050 45143 1.57403319710974 1.00000000 0.748491179201486
15093051 41502 1.42972605930445 1.00000000 0.732978930078946
15093052 47117 1.61943631013013 1.00000000 0.761130136986301
15093053 30372 1.03924775965706 1.00000000 0.781092480197511
15093054 12493 0.430425719728188 1.00000000 0.745094530923838
15093061 103442 3.38817349371792 1.00000000 0.834849279690085
15093062 87313 2.90921475450572 1.00000000 0.803713332904613
15093063 120256 4.08600385837666 1.00000000 0.834301135693522
15093064 113472 3.9170954985782 1.00000000 0.860550277868337
15094001 92985 3.21214254638091 1.00000000 0.846623759136031
15094002 89540 3.11270737611022 1.00000000 0.874958472572355
15094003 12266 0.428290981207873 1.00000000 0.931359149582384
15094007 78280 2.738311934093 1.00000000 0.889960095044282
15094008 86210 3.02151786682877 1.00000000 0.886861163690231
15094009 79642 2.80781681727804 1.00000000 0.890391968338439
15094010 62431 2.20772759827648 1.00000000 0.779841610872389
15094011 58336 2.0555749887356 1.00000000 0.77371052666481
15094012 51860 1.83282864518254 1.00000000 0.739093876038594
15094013 50252 1.76016108385564 1.00000000 0.729382565531655
15094014 49055 1.71680065489058 1.00000000 0.752515800454071
15094015 45074 1.58052960206695 1.00000000 0.704831899921814
15094016 43127 1.50208084481747 1.00000000 0.734401607519924
15094017 42592 1.49397540300069 1.00000000 0.743952070706189
15094019 43073 1.49481756755803 1.00000000 0.765565291577058
15094020 31548 1.08533313122172 1.00000000 0.743705799151344
15094056 87182 2.85871147833803 1.00000000 0.836385613829757
15094057 76675 2.55818400785412 1.00000000 0.834149260226284
15094058 96069 3.24346855077835 1.00000000 0.813881970212982
15094059 99945 3.42982986182684 1.00000000 0.85457700724935
15094060 80503 2.77786822419638 1.00000000 0.870703074328707
15094064 81837 2.85466580857121 1.00000000 0.860418659909791
15094065 72791 2.56586415918389 1.00000000 0.859976607634418
15094066 20495 0.726241464139348 1.00000000 0.550511323098063
15094069 88938 3.13088714989981 1.00000000 0.877100591715976
15094070 55634 1.95345571816267 1.00000000 0.756513462061463
15094071 47600 1.68025580348961 1.00000000 0.730072547124956
15094073 52865 1.85575273229517 1.00000000 0.775590146858174
15095001 15342 0.537655944177365 1.00000000 0.600281712184052
15095005 4106 0.135393690142 1.00000000 0.108808564765741
15095006 80232 2.74488989083414 1.00000000 0.628085751407536
15095008 45517 1.57040165615667 1.00000000 0.792606265345569
15095009 21814 0.763991455184233 1.00000000 0.744403494403494
15095010 99726 3.52607012942446 1.00000000 0.850142790162397
15095011 89175 3.20706733884151 1.00000000 0.869372355567688
15095012 81322 2.89504181916548 1.00000000 0.870155577906653
15095013 72033 2.58076008474334 1.00000000 0.849425721091484
15095014 54057 1.92244346737752 1.00000000 0.834135728173317
15095016 24076 0.860884472120593 1.00000000 0.580438294076521
15095017 50541 1.78944211683657 1.00000000 0.782053662612571
15095018 46779 1.64184454599208 1.00000000 0.750710124693082
15095019 53675 1.89481726044437 1.00000000 0.777797098929125
15095020 46881 1.65551583989747 1.00000000 0.745325914149444
15095021 46002 1.62129404433476 1.00000000 0.792837199682879
15095022 45691 1.61376999215369 1.00000000 0.795456128133705
15095023 42312 1.47963281232891 1.00000000 0.795158986694731
15095024 34713 1.23336681462618 1.00000000 0.67324140338628
15095025 38959 1.3683551476863 1.00000000 0.785576265045691
15095026 38261 1.34897241454427 1.00000000 0.824412842059901
15095027 26454 0.922155259148674 1.00000000 0.835591774850753
15095028 24541 0.856609758147118 1.00000000 0.842002333081726
15095035 120031 3.98568034554362 1.00000000 0.819867179403262
15095036 123999 4.20179566682835 1.00000000 0.842218584653839
15095037 92630 3.21408464223767 1.00000000 0.736093452002543
15095038 95304 3.33462498889922 1.00000000 0.829197245313206
15095039 13323 0.476428663476013 1.00000000 0.802542015541233
15095040 82489 2.90897290414652 1.00000000 0.868252766208086
15095041 38440 1.35591038639163 1.00000000 0.868647610439498
15095042 10680 0.377050846641103 1.00000000 0.842506479646288
15095045 12816 0.455393472303776 1.00000000 0.835729620714332
15095046 1769 0.0620904998122091 1.00000000 0.680123029603999
15095047 25725 0.904910688129961 1.00000000 0.722644952969255
15095048 56695 2.00311288679714 1.00000000 0.817996942337093
15095049 47928 1.7023311855395 1.00000000 0.712251979713498
15095050 43862 1.55207877288684 1.00000000 0.71809554973822
15095051 44967 1.58658181661307 1.00000000 0.65582647936531
15095052 13890 0.493315755046255 1.00000000 0.701666079428197
15096012 89165 3.03117175215059 1.00000000 0.677179273196267
15096013 126717 4.38692734269618 1.00000000 0.846123064199869
15096014 98195 3.47700310281595 1.00000000 0.885804081191578
15096015 83307 2.96534240855771 1.00000000 0.874812318224294
15096016 75477 2.68954922764291 1.00000000 0.876723146782492
15096017 40622 1.47297287848987 1.00000000 0.840926960480033
15096018 65219 2.34406847344912 1.00000000 0.845449126626238
15096019 50528 1.83369293643476 1.00000000 0.792310225330469
15096020 53595 1.93117494235398 1.00000000 0.772273519540197
15096021 52215 1.89970284064124 1.00000000 0.791835188972203
15096022 19012 0.683138499181938 1.00000000 0.786549828462779
15096023 19150 0.671609258508381 1.00000000 0.777002353323054
15096024 29067 1.03999183730519 1.00000000 0.775177267153596
15096025 25697 0.912600693463466 1.00000000 0.710285272857695
15096026 47129 1.66794559491536 1.00000000 0.774631694778853
15096027 35755 1.25328415574681 1.00000000 0.55010608529873
15096028 8956 0.318573788371138 1.00000000 0.336160948877712
15096029 45714 1.61359472666165 1.00000000 0.812662141511781
15096030 45733 1.60739406051263 1.00000000 0.804277905689228
15096031 39626 1.38875650978916 1.00000000 0.82118807367963
15096032 23381 0.812931016796777 1.00000000 0.839362618432386
15096050 23193 0.757677077527319 1.00000000 0.537385018188559
15096052 93929 3.10938402865636 1.00000000 0.648544520547945
15096053 82634 2.77758954304217 1.00000000 0.714493154473793
15096054 49788 1.700753764044 1.00000000 0.467144194756554
15096055 83322 2.87025431269205 1.00000000 0.826325791317774
15096056 79734 2.78570471446556 1.00000000 0.822009106079647
15096057 2168 0.0732423669732548 1.00000000 0.71740569159497
15096058 85823 2.98974318511399 1.00000000 0.825848481057727
15096059 59714 2.10679813724455 1.00000000 0.81018869970719
15096060 35839 1.25138028791073 1.00000000 0.728450200982582
15097005 54826 1.94824083103997 1.00000000 0.757652391415502
15097006 46269 1.65802499212381 1.00000000 0.743096583611611
15097007 47062 1.68909336777664 1.00000000 0.761676724207665
15097008 45269 1.60840822561989 1.00000000 0.785373636473995
15097009 12388 0.444884243646243 1.00000000 0.79122001020929
15097010 43242 1.54232420092217 1.00000000 0.803266215087687
15097011 41538 1.4822737855341 1.00000000 0.807208326860339
15097012 40211 1.43780881760596 1.00000000 0.821638741315897
15097013 36302 1.29046512043952 1.00000000 0.838770794824399
15097016 108164 3.56800253686105 1.00000000 0.833394802759977
15097018 107423 3.63683909705286 1.00000000 0.839574321897594
15097019 103133 3.54599434515057 1.00000000 0.860302018174398
15097020 92667 3.23168965579002 1.00000000 0.853623761647641
15097021 85468 2.98662379718481 1.00000000 0.86111222888415
15097022 67693 2.37686612609684 1.00000000 0.893787575150301
15097023 8658 0.305328862711498 1.00000000 0.606897518575634
15097024 82464 2.9242655474683 1.00000000 0.851207152274225
15097025 11305 0.404112362980448 1.00000000 0.739215558311036
15097026 23839 0.830710130986474 1.00000000 0.708916421546781
15097027 60934 2.16878310737859 1.00000000 0.829666140188443
15097028 57455 2.04352450736532 1.00000000 0.819275905830683
15097029 51091 1.8292374098248 1.00000000 0.794374650164811
15097030 13291 0.472486129921824 1.00000000 0.572437553832903
15097032 11583 0.419512441991844 1.00000000 0.797782216406089
15097034 53220 1.89449867848091 1.00000000 0.77332170880558
15097039 15797 0.556858485438578 1.00000000 0.738281067439361
15097040 42671 1.49009502034008 1.00000000 0.823176495553369
15097041 41580 1.46878058830689 1.00000000 0.836754407148032
15097042 37618 1.32906348358065 1.00000000 0.84771047413016
15097043 32080 1.13937724155197 1.00000000 0.850725291044578
15097044 34968 1.22443171041607 1.00000000 0.855130587890052
15097046 30679 1.09035416730852 1.00000000 0.83960982501902
15097049 9451 0.329204458413089 1.00000000 0.84039811605794
15097050 31327 1.094260391083 1.00000000 0.87208395969044
15097051 12363 0.429068200273803 1.00000000 0.865870688451334
15097054 28004 0.990864520218028 1.00000000 0.874796951143321
15097055 12327 0.431934487745858 1.00000000 0.842987075155577
15097056 25645 0.904463677321359 1.00000000 0.880394108963576
15097057 8814 0.310266571904887 1.00000000 0.876640159045726
15097059 196 0.0074178814668984 1.00000000 0.555240793201133
15097061 24015 0.845044460701405 1.00000000 0.891028495102404
15097062 22160 0.786511270801969 1.00000000 0.888176352705411
15097063 22741 0.805807474117844 1.00000000 0.901311878245016
15097064 6783 0.237878457006937 1.00000000 0.887014515496273
15097065 20610 0.728879327752726 1.00000000 0.888400362084573
15097066 13812 0.483604660312741 1.00000000 0.862549178792231
15098001 10906 0.394628554489489 1.00000000 0.90162037037037
15098002 5736 0.195528441652255 1.00000000 0.902596380802518
15098003 19214 0.673061710901288 1.00000000 0.905978875895888
15098005 17606 0.616614762427874 1.00000000 0.908462332301342
15098007 16285 0.552687848173562 1.00000000 0.574384650397395
15098008 7943 0.26758059270366 1.00000000 0.519205980922918
15098009 49258 1.70991327968877 1.00000000 0.515100087921974
15098010 80773 2.81004473080339 1.00000000 0.544138491612981
15098011 33509 1.18572876782477 1.00000000 0.478671713890223
15098012 6799 0.244667886152585 1.00000000 0.383344609833108
15098013 30149 1.08123034034907 1.00000000 0.502646204894235
15098014 3105 0.11188286244741 1.00000000 0.376820388349515
15098015 20774 0.751789213253331 1.00000000 0.559853857726198
15098016 18183 0.661908552048681 1.00000000 0.429594102915466
15098017 44000 1.59409828994093 1.00000000 0.468035995404842
15098018 53744 1.94996409084766 1.00000000 0.601257045718887
15098019 38698 1.40555519031277 1.00000000 0.585570317465121
15098020 33380 1.22238426464439 1.00000000 0.463881708774563
15098021 33219 1.21012220490817 1.00000000 0.481560407062712
15098022 18941 0.695891922370475 1.00000000 0.431149960267908
15098024 8317 0.305903187824941 1.00000000 0.434421519979107
15098028 34030 1.26760402321639 1.00000000 0.780110953188758
15098029 40367 1.47260472620938 1.00000000 0.771176403163566
15098035 43344 1.59598150837694 1.00000000 0.806220006696179
15098036 35244 1.32709331913176 1.00000000 0.825405747207195
15098037 36682 1.34556739054713 1.00000000 0.798180908240312
15098038 35951 1.31616715141544 1.00000000 0.822075368151468
15098039 15502 0.56112931397115 1.00000000 0.843187381017134
15098040 6980 0.254635852487471 1.00000000 0.903910903910904
15098041 39036 1.42281015881479 1.00000000 0.922924153584263
15098042 13155 0.484585537660662 1.00000000 0.857394251450173
15098066 86122 2.91691031451829 1.00000000 0.834151774904354
15098067 5180 0.181190224910533 1.00000000 0.806979280261723
15098068 47243 1.61899447877342 1.00000000 0.873915536728389
15098069 99547 3.47152636889086 1.00000000 0.872753704417277
15098070 87886 3.11388321638038 1.00000000 0.877245867603609
15098071 63145 2.24626035159613 1.00000000 0.876551264610344
15098072 78714 2.81283361438207 1.00000000 0.888931552022044
15098073 75237 2.71141207512629 1.00000000 0.883581914268937
15098074 11455 0.414160208167128 1.00000000 0.865900672764381
15098075 1527 0.0544190578302896 1.00000000 0.685675797036372
15098076 64728 2.3480556384632 1.00000000 0.831124807395994
15098077 5641 0.204270591165459 1.00000000 0.0753258198910373
15099001 0 0 1.00000000 0
15099002 13961 0.508143429992877 1.00000000 0.751561154177433
15099003 44864 1.62983613946639 1.00000000 0.750757182778066
15100009 106916 3.45902274783848 1.00000000 0.815459710940777
15100010 107729 3.57136541167317 1.00000000 0.837204784071745
15100011 99199 3.34638001926555 1.00000000 0.829430011956622
15100012 58341 1.9926520102904 1.00000000 0.78470167321246
15100024 73169 2.54400651904285 1.00000000 0.849952373208187
15100025 69163 2.43026344398954 1.00000000 0.870478515870818
15100026 3110 0.111775926680115 1.00000000 0.238368973710432
15100027 65367 2.27964769183346 1.00000000 0.892163017961457
15100028 23212 0.812689611474452 1.00000000 0.877054445158121
15100029 48926 1.7211838226523 1.00000000 0.710410919122985
15100030 27148 0.952599332818764 1.00000000 0.769544758773173
15100031 8500 0.294791548923943 1.00000000 0.744960560911481
15100032 47679 1.65429975844881 1.00000000 0.753317954875814
15100033 17117 0.592799402415586 1.00000000 0.746088472434081
15100035 20836 0.71673582116853 1.00000000 0.733481184215158
15100036 42432 1.4777725873447 1.00000000 0.769657724329325
15100037 42518 1.47297893743229 1.00000000 0.791032558139535
15100038 42289 1.47811152559598 1.00000000 0.800280069638937
15100039 29375 1.01113803913914 1.00000000 0.820192092919366
15100040 3234 0.112007630733295 1.00000000 0.748264692272096
15100100 3003 0.0976803043057124 1.00000000 0.916946564885496
15100101 14461 0.458087898458913 1.00000000 0.925089559877175
15100102 3911 0.126134529199426 1.00000000 0.916998827667057
15100103 2289 0.0730530232297879 1.00000000 0.898351648351648
15100124 122767 3.93035208860752 1.00000000 0.82313422328307
15101001 123451 4.07364957231013 1.00000000 0.849996901615979
15101002 108532 3.65042957968015 1.00000000 0.850037985886481
15101003 96016 3.30701766231871 1.00000000 0.835402402846529
15101004 87102 3.06557327242566 1.00000000 0.886994775914215
15101005 76427 2.71338268628447 1.00000000 0.859224283305228
15101006 72406 2.57640147046005 1.00000000 0.850974308346849
15101007 67939 2.46061821430448 1.00000000 0.877345455015044
15101008 20447 0.737647804643639 1.00000000 0.868791162099002
15101009 60633 2.17742593935667 1.00000000 0.842815640594376
15101010 56234 2.04619292278822 1.00000000 0.843320736608482
15101011 49095 1.76725021797372 1.00000000 0.788972406925573
15101012 44415 1.60293555930373 1.00000000 0.79373447468592
15101013 42990 1.53627879382013 1.00000000 0.773994922852565
15101014 42628 1.5330628190045 1.00000000 0.807516717497964
15101015 16174 0.580105709127734 1.00000000 0.810320641282565
15101016 38583 1.40831412367863 1.00000000 0.811385430686406
15101017 13341 0.479528115274999 1.00000000 0.782292582820287
15101018 38061 1.38317056159487 1.00000000 0.838606618781122
15101019 14921 0.54202067024219 1.00000000 0.825687565713021
15101020 32881 1.21328847938084 1.00000000 0.817386332562707
15101021 33602 1.24132109520574 1.00000000 0.848642505366839
15101022 4309 0.156034001297397 1.00000000 0.603932203389831
15101023 30710 1.1235015651352 1.00000000 0.84215433554544
